Cmax,AUC,t_half,Vmax,Km,Pfat
2.8065390359153703e+37,2.424489097333179e+37,69.6501121426518,11.949053971492793,0.2397294365636364,28.50432927642197
1.6469852756501403e+37,1.4227836467557527e+37,70.72645728920975,10.601610795468883,0.6622454637795362,30.216288016737813
2.5823225296447205e+37,2.2307948468920746e+37,60.948960621722186,7.471442398187341,0.3541439812808639,22.05484663873754
1.9130913933087852e+37,1.6526651387787624e+37,84.45015750051273,12.952685416391388,0.6345330409324251,27.701675781422225
2.029643800074796e+37,1.7533514416792207e+37,57.518928941310676,12.430011479431307,0.5688704170841646,21.989817511397337
2.6669029265433606e+37,2.3038614415499973e+37,79.06680474194873,11.383464914584955,0.673061320931325,28.804643140639296
2.7953711976997317e+37,2.4148415201400233e+37,74.63166813769729,9.920751904206183,0.401071387685398,24.197817232232225
2.185882018057587e+37,1.8883211859936779e+37,58.99507129528545,7.99738249128112,0.4101418675129968,23.506653739856652
2.743027153415082e+37,2.369622991890668e+37,84.17146014151751,5.66609797448371,0.5273853655630509,25.00602810345494
2.7239713129718653e+37,2.3531611943514683e+37,77.30106426250462,7.826054624773525,0.33452718015299326,21.463007442413087
1.9432027986530008e+37,1.6786775237939666e+37,65.13426033262012,12.825399562901215,0.47634937387463555,23.71180099769491
1.9343756108781941e+37,1.6710519678169228e+37,75.39899812359411,5.481760912122447,0.5075479838927465,26.426075009456905
2.1174176518011484e+37,1.829176770961367e+37,75.60863247876586,4.041966965945653,0.5235175136190138,35.836899008762494
1.7201266408265333e+37,1.4859683878781553e+37,76.60234275887231,14.501745172028688,0.6117897927311834,20.576848507375068
2.762888468392982e+37,2.3867806159273893e+37,80.06725259865429,13.7446281151772,0.9967730470088033,27.041129406759197
1.9974063990193943e+37,1.7255024695519946e+37,71.29333138925708,8.583965663668648,0.42028363956883935,23.035104552824386
2.494854180380646e+37,2.1552334324814204e+37,58.6616105447459,7.813547712565886,0.6617353914649295,25.00103534602922
1.6855087547611644e+37,1.4560629825856773e+37,64.9961982149622,9.972137923597554,0.46064810384828264,25.788121054097697
2.7862278557108123e+37,2.4069428475466124e+37,57.21923326524671,12.808571207269493,0.4025525085981658,21.916779420829233
2.1207786654956906e+37,1.832080254915848e+37,64.83125633621157,9.129101558664207,0.44387938940071836,29.777517456702018
2.716216740333652e+37,2.3464622400254353e+37,82.57763332727785,12.90809303416082,0.4831200392886229,27.030579382518162
1.7444522062730786e+37,1.5069825506804115e+37,76.72804350316733,9.695080259611025,0.27175578367651365,24.337539468949686
2.4992351608143427e+37,2.1590180366366455e+37,77.2088489053698,13.359187339429521,0.6810534420220463,25.44724137114799
2.0344117824460575e+37,1.7574703657802103e+37,60.11885860227838,10.609818067537963,0.5832120753804634,31.80592878861616
1.6873617496731099e+37,1.4576637320867298e+37,67.39142404921124,10.001584002009665,0.5810924030814679,18.729594409715833
1.9105604050705126e+37,1.6504786901633527e+37,67.63861693068328,5.0215106114531345,0.4403514019704614,24.271911128199022
2.6865421798516716e+37,2.320827232838282e+37,69.00347142579511,11.029886271462239,0.5390059923204805,28.312892143117775
2.2764068491852775e+37,1.9665230079880868e+37,82.24309897515708,7.105969160460242,0.59124368130147,20.176213847316024
2.464567468905486e+37,2.129069605495258e+37,65.54251166691562,11.195455654421743,0.39905338695555664,21.00883804795287
2.5160701635745006e+37,2.1735613157869617e+37,68.39314878234956,14.016224175440904,0.39919615585141693,28.404688227885273
2.8568924547056804e+37,2.467987980943305e+37,65.3171583899998,8.493922369175964,0.48005941231764326,25.20543535492319
1.9921052131424163e+37,1.7209229261367085e+37,80.96735770571566,7.403322280323183,0.4722262054358005,20.491413606644855
2.3049951683720994e+37,1.9912196422741386e+37,68.65468015853102,20.622232047930623,0.6083553511694416,24.903883344508515
2.95868012214125e+37,2.555919446275667e+37,71.93116208176231,9.241626000310623,0.37219015558416924,31.241275831116056
2.695464405245865e+37,2.3285348891065003e+37,79.18098792389176,11.405866344164345,0.5024581047600861,28.60118275559848
1.7873951515540396e+37,1.544079737396401e+37,64.6938934656378,11.942808918666126,0.5128955264249103,34.07894875747849
2.1039192168318428e+37,1.8175158576459502e+37,67.72519946779649,10.50670206414262,0.506401596710192,25.881907118541115
2.7043324559863367e+37,2.336195745435141e+37,70.18825948831328,10.759305976913929,0.33508428721433486,21.182522259041708
1.7116805485507688e+37,1.478672049442947e+37,63.62743357919056,9.694984257802256,0.3315606985679231,24.136010671132
1.700776773179439e+37,1.4692525886161937e+37,84.45991711059942,16.461529986352733,0.502617639250877,26.18053003334559
2.9576649563348043e+37,2.5550424734638812e+37,59.269062874671896,6.851966308664519,0.4285972841302064,23.19267622327103
2.484931491068614e+37,2.146661503944036e+37,79.42086125113825,9.090869552608295,0.3786997251700056,26.26341170232072
2.747039199988159e+37,2.3730888845969297e+37,75.26989105174441,16.06667576965879,0.3879337394651286,21.25738411183036
2.894770111747753e+37,2.500709409491359e+37,65.40553376234804,6.857285990982414,0.63998307300193,24.623114611813115
2.6034190798078527e+37,2.2490195554057667e+37,58.88637302383346,7.783781098482501,0.8430217672525402,18.125931987967892
2.315744183768078e+37,2.0005054103682626e+37,76.51676637571401,10.56986752470129,0.47680058356573646,23.275160997059785
2.7412635852708385e+37,2.3680994956259073e+37,70.23592109373514,5.150153497623158,0.7336019094195125,18.80427794804527
1.689852147987724e+37,1.459815116223751e+37,81.20063665009533,9.23120316930598,0.4491230902858651,28.122964338297734
2.9546907077775235e+37,2.5524731048901304e+37,62.7333838375832,6.191316757566344,0.5612414835932519,37.4773874410415
1.7219402618771827e+37,1.4875351234224405e+37,74.8812152544151,6.6434598638609526,0.5561732797763294,25.09592244000265
2.672295200945427e+37,2.308519673746427e+37,61.72669547508943,17.182467386210273,0.47669751557935325,28.870705003123742
2.546304512414311e+37,2.199679908184584e+37,61.75605887753028,6.784246312130172,0.7246125553219597,26.842823247362034
2.3133719979465435e+37,1.998456146635402e+37,57.45576051554129,6.872052145766567,0.5815732492204885,29.82486487363713
2.6327814734908908e+37,2.2743848905908917e+37,59.83428883836006,8.731681763312686,0.44828453985685257,24.671514078941787
2.2883633505880895e+37,1.9768518888347096e+37,76.02600964598082,8.980746853416296,0.42526931348090713,29.01213582484159
